Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"@RedState @AOC's crime explanation... I have no problem with what she said, yes, the government (although not mentioned by her) has destroyed people's lives and some are using crime to survive. Now, is WTF going to do about it?",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@shfly3424 I am dead.. I miss the pool.. :heartpulse: :sob::sob::sob::sob: :sucky_out_tongue_close_yeys::joy::joy::joy::joy:,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@MrOlmos @JoshuaPotash Go home, you selfish idiots. Do you try to do Putin's orders? Do you try to keep Donald in power? #EndTheRiots",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
Corona reduced me to a routine creature: coffee-garden-cleaning-reading-jeuner-prie-sleep REPEAT,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
@jackmurphylive What does that mean?,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
"@wilts59 @j0shaxelrod @johnupton Yes, unless you have a sign of the Black Lives material.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@mattletiss7 Report for duty. Let them nail these bastards,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
:play_button_selector::radio: Difference @d_exolas @ChrisExola @deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@GrandadJohn5 Good news that the county cricket starts but no news on the recreational cricket the cut point for our league is August 8 after only friends or just out of season,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
People who don't wear masks and break-ups Rules should be called Social Disgusting.. #coronavirus,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@tahntahn76 @llojak How do these evil bastards get away with this???,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
:notes::arrow_forward:No peace @perxentageboss On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Women @rudeboypsquare On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@CliveFPalmer I'll vote for Palmer Party in Vic if they'll do it,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
@LPL_Airport Better still.,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
From 4 pm today 26 July 2020 80 488 cases of total covide 19 cases in the country.,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@NYGovComo Stuff it! You know that the only way to stop it is to let it run its course!,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@MPRnews Interesting... is this the next reason you will use for #COVID__19 #Minnesota by #Clicking @MDHCommMalcolm &amp; @GovTimWalz? We can read you as a very bad book.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
:notes::arrow_forward:Duduke @SympLySimi Sur #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@DanielJHannan It's worse than that, Jim died! People living in the fantasy country are about to be violently shocked by their government-assisted weakness. A real winter of discontent is approaching.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward:Shekere @yemialadee @angeliquekidjo On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@LawrenceBJones3 Their children are victims of emotional overload,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"#EidAdhaMubarak and #HajjMubarak To all celebrating. Hazrat Ibrahim's supreme sacrifice Alaihi Salam teaches us devotion to Allah. Also to revive the spirit of sacrifice in our daily life to help those who need, the poor, the vulnerable in society.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
:play_button_selector::radio: chemistry @fmg_kaydee @deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Hey stranger @ReekadoBanks On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Pak n go @iamkissdaniel On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@steveeagar They do ALL! We are also lied to!!! :rage:,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
I stayed up all night during #Minneapolisprotests and #Prayed. #Portlandprotest I will stay up all night praying for you! But I will be grouchy in the morning!!!,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
:notes::arrow_forward:Of lakes refix @iamdjttb @iamMayorKun Sur #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Most proud @Drake @NICKIMINAJ On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@matigary Mhofu dzorayi moyo even our culture does not allow such hostility,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
:notes::arrow_forward:Panda cover @iam_YCee Sur #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@Gary_P_Jackson @ProfKarolSikora It is not just the NHS: the whole British workforce has received a luxury employment charter, without any sign of its end. But it will, with a total of jobs apocalypse this winter.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@BardishKW @JustinTrudeau We can't really celebrate, work, or reach a fraction of our potential under your little communist regime. Talk about your deafness! #TrudeauMustGo",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
:notes::arrow_forward:Independent Miss @NeYoCompound On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
":notes::arrow_forward:Break up with your firm, I'm bored @ArianaGrande Sur #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1.29e+18
:notes::arrow_forward:Added @OfficialNiniola On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
Crying would never make u Fort But Try could always! #StayStrong,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
@indiaAnkita Please,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@Brett_McLeod There are probably hundreds of people who do this every day! Unfortunately, people lie and follow the footsteps of our government and local councils",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward:Popstar @djkhaled @Drake On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Gamewoman @burnaboy On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: SCHOOLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
#Coronavirus: The United States cancels military exercises with the Philippines over the coronavirus.,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.24e+18
@CRRJA5 @Jim_Jordan I love how Google's CEO is reading! Have you seen a Google news stream? There has never been 1 Pro President Trump or a conservative article.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"#COVID_19 Last Updated: As of July 16, 2020 914 Active cases 425 recoveries 23 deaths #Bulawayo has recorded 231 cases today",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@Breaking911 Stop printing money it's going to be nothing!!!! How about giving us our freedom.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@SpeakerPelosi Well, you're still an idiot #COVIDIOTS",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@realDonaldTrump @US_FDA @TuckerCarlson @FoxNews SHUT UP!! #ImprintedForLife #BunkerBoy #crybaby #canadahatesyou,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@sandeep25a Hehe.... And for u Bro:star-struck::hearts:,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1.28e+18
@DebbieSchafer You forgot the keyword #cyrilramaphosa,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"You earn a little, you lose a little. It's life! :pleading_face: #QuarantineLife #QuarantineThought",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
:notes::arrow_forward:Dumebi remix @heisrema Sur #Totorimuzik @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@EricDJuly Translation: Grandma touched her face after opening a door. Grandma did not wash her hands. Grandma had a pre-existing condition. Why didn't Grandma break up socially?,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
Our public health system will soon collapse #COVID,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward:Basketfriend @tiran_music On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@Governor Bullock and Lieutenant Governor Cooney go along with their Montana agenda. Social welfare with a capital W. Sixteen years of Democrats in power and we don't have stagnant jobs and wages. Vote GOP. Vote right and red. #mtpol #MontanaFirst,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
:notes::arrow_forward: Something different @adekunleGOLD On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
:notes::arrow_forward:Nobody @deejayneptune @joeboyofficial @mreazi Sur #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@Margarita150264 The only thing we're now attaching to the Scots is that they're a group of ""dirty bastards."" The idea that they'd have the stomach of their leader crying because people are in the pubs is crazy. #Scamdemic",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward:Anita baker @Ichaballavish On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@BobRmhenry1 @GulfWarVet2 They can finish driving him to where he was obama, hell.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"I am surprised by the way the blacklist deals with COVID-19. This series is always surprising in good ways. Thank you, @NBCBlacklist for this repeat release.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
"I don't know... why. But someone else... likes to chew when you watch a movie and someone câlingo, top five, or have a big party and think.Nooo!!! And COVID???????! Cool. #COVID19",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@fabiihola No!,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1.28e+18
@mellebeth Oh wait - the governor extended the allowance for electromechanical meetings until the end of August (a week after saying it would not be extended)! A little more work time,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@RealMattCouch Every 4 min 22 seconds... I counted.,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Trinity @MI_Abaga Sur #Totorimuzik @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
I've lost count of how many emergency sirens I've heard in the last two days. We only live in the little #Lincolnshire campaign too COSTAX TRAFIC,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@Eskom_SA Silver Oaks Estate without Power 4 days now. I will send a message to residents to turn off all of LOL #silveroaks #EndTheNightmare,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
God's first and bless us...,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
:notes::arrow_forward:Way @ckay_yo On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@sheenagupta Who cares what you do? If you feel good doing this, well. It would be like me to say, if I can run 10k with a bad back to a disabled person why not do it? It is a good experience to find out if the baby is proving good.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
"Good weekend, everyone be safe.. this pandemic is a serious matter.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
#TheLounge with deejayfoxy Np or mi @theprofessor_ng deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Stress free @iamadbanj @seunkuti @Egypt80Band Sur #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
It seems that the Germans didn't have a magic wand about this madness they were just marking #COVID19 dead properly DOH! you know people who died from it: thinking_face: you couldn't invent it,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward:Easy your mind @wizkidayo @kelpvibes On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
I feel like I'm losing my mind trying to say healthy.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@si_ncaafb Although it's ridiculous to only play conference games like it solves nothing, I prefer to have this than no football at all. #PlayTheGames",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
:play_button_selector::radio: African child @danny_drebaba @deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@realDonaldTrump I love you, I am 60 years old and I know you are the greatest president of my life. I thank God for you. :pray::pray:That being said, I can't watch the interview #ChrisWallace because it makes me sick. I support you 100% #Trump2020 for:earth_americas: #NoMask",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
I wonder how long it'll take before the meeja has killed all Melbourne? #bogusstats,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@sahilkapur God does not make home visits?!?,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@ArogyaAndhra @AndhraPradeshCM @MoHFW_INDIA Recovery has been quite good and has outnumbered the new cases... let them.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
"@SherriTurner00 I'm going to miss #NovaScotia this summer:souled disappointment: because of #Covid, Hubby &amp; I visit every summer:sunny:, stay a month with family members in #ColeHarbour #BelliveausCove #Tusket &amp; make one day excursions.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
@cricklebook @WCPSS Go sit down and let us adults manage this #education #enced #StandUpForYourCountry,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@colinmcfarlane @Twitter Happy Birthday! This year is also my 29th anniversary wedding:wink:1991 was a great year!!! Great idea mussels-fries (special dish here in Belgium) I wish you many more years of happiness together.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
:notes::arrow_forward:Options @ReekadoBanks On #TREENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Giran to niran @OSmallbaddo @Zlatan_Ibile Sur #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Big engine @Skiibii On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@boughou_logic @Patter82Mike @B24Maria @UrielMWare @threeinct @catturd2 @CBSNews A wise percentage, the popular vote was a tie.",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@ZachLobato @AndrewYang @gang4610 When you diagnose a unique individual and therefore everyone in their home by phone without testing his fraud. When you test 4 times and get different results every time the tests are correct anyway. #OverCome #StopSpreadingFear,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
I just played UNO for the first time:grimmaking:! #uno #games #children #family #family #fun,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
@Alyssa_Milano I wear a mask every day for 5 hours at work. There is no reason for anyone to complain about wearing a mask for 5 minutes. #StaySafe #StayHealthy and if you can't wear a mask then,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
@DVATW The theory of the broken window... its criminal damage. Do not commit criminal damage and you will not be arrested. Simple.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
I hope you're doing well there.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
:notes::arrow_forward:Future Bright @rickross On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Hook @iamkissdaniel On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@scotgov On the theme of 0 to 0; Deaths with #Covid19 in #Scotland: by age; 0-1, 0 1-4, 0 5-9, 0 10-14, 0 15-19, 0 20-24, 0 25-30, 0 de, National Statistics Scotland",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@RepRaulRuiz® #California district 36 is in the lead of the 11/20 reelection. Since Mr. Ruiz took office in this district, there has been more crime and graffiti is this once large district. I am also aware of all domestic invasions under Ruiz.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
4979 new cases #CoronaVirus in TN today. 1254 cases of #Cennai 4059 landfills and 78 new deaths. Total cases in the state is now 170693. #COVID19 #TNCoronaVirus,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
"@johnredwood The private, for-profit council, which helps the government extort millions of pounds from tax slaves and invests it in weapons for legal wars?",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"July 25th, like today, but 20 years ago, I was born.",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@AnthonySabatini Great! Thank you sir! I love this woman who represents Jesus Christ and I represent Him and with her too! I have placed my faith in my wise God. #NoMasks,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
:notes::arrow_forward:Come to me @Diddy @NicoleScherzy On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Rora remix @ReekadoBanks @lavaud Sur #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@CyrilRamaphosa @CyrilRamaphosa was only the support, the anc filling their pockets flying to the poor. #ANCHatesSouthAfricans #ANCMustFall",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@JohnSmi50968113 @InProportion2 12 times more likely in fact.,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Your body @harmonize_tz @burnaboy On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: Listen to us on #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"Lord, please heal the world... People pray... #COVIDFreeworld",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
@Laober22 @SarahBCalif @GavinNewsom This is B.S.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
2020 has been to pour the negatives so far. Everything that didn't work has gone. Clean your soul. Clean your heart. Clean yourself with positive thoughts.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
@VEA4Kids Give me a break. Do your job,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@realDonaldTrump you must fight against some of these governors. #RecallGavin2020,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
:notes::arrow_forward:Zoom @iamSlimCase On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
