Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
The same people that are running around saying they won’t where a mask because it’s government control are now demanding that send your children to school #Hypocrisy,school closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Many parents who work full time from home or office do not have the luxury of homeschooling or even engaging the child meaningfully. They can’t ignore the needs of parents and deny them their tied choice #RightToLearn,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
"School makes a child pedagogue , doctor ,engineer and many more . And know schools are suffering by this person who themelves are grownup and build by their schools. Self-respect is more pandemic then Corona for schools and teachers .Please save your school .",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
@Lrihendry Schools are shut down but teachers still getting paid. No wonder teachers don’t want school to reopen.,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"The children have and are still undergoing such a large change. The only constant is their home, parents, teachers &amp; schools. With Schools stopping can you imagine the turmoil all of them will undergo. Just think, think and think",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Texas schools are reopening, so why the hell aren't we? @PBSCD",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@Real_Eudaimonia Nice. For your sake, I the 4 deeply conservatives see through the BS and schools on time, and with of the unnecessary social distancing precautions.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
How can a ban work schooltime for all schools without having consulted or included all schools of Gujarat in the decision making process? Don't ruin the entire private education system! #SaveOurSchools #RightToLearn @imBhupendrasinh @CMOGuj @vijayrupanibjp,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
How can we become a global leader if our future citizens have are forced to stop learning abruptly? Let Schools function. #RightToLearn #RightToTeach @imBhupendrasinh @vijayrupanibjp,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"The closed everyone is waiting for University, college and schools to be way because of coronavirus :rolling_on_the_floor_laughing::skull::skull:",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24E+18
"So if tonight's family who says ""School are closed"". What happens to those meeting, paid yearly school fees? I am year. longer homeschooling, my kids will repeat next no I don't have energy to teach this second term. #coronavirusInSA",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
All parents are not trained to be teachers. We need the daily structure that our cultivate and teachers provide in order to help our children. We can assist but can’t replace. Let schools function #SaveOurSchools #RightToTeach @imBhupendrasinh @hrdministry,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
There is a difference between policy governance and bureaucratic How Your order is equivalent to banning education for kids. dictatorship! can schools teach without getting paid? #SaveOurSchools @PMOIndia @narendramodi @vijayrupanibjp @imBhupendrasinh,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
We will surely save our schools.,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29E+18
"Will someone please explain to me why everything can open back up, closed?? schools full of children who are the least affected by this virus that 99% recover from remain but",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"If schools don't open this fall, we drop kids off at Walmart for 7 hours?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Schools need to reopen in some form here day. the fall. If for no other reason than for many of our students we are the most responsible and dependable adults they will see all in,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"Closing the train will not stop the spread of coronavirus. Everyone will get it at some point, but only few will die from it.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24E+18
"@teachcardona @EducateCT @GovNedLamont Apparently are the one who doesn’t care, perfectly ok with a percentage of children getting no education if don’t open, can say privilege?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
I left a voice mail message for @GovPritzker of course they dont I asked when Illinois homeowners will be refunded property taxes considering schools won't be open this #standupillinois #openillinois,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Nywe nywe Kenya schools the entire year. The time I checked this is SA. Our lives can’t be dictated by what our neighbors do. Why don’t you move to Kenya niyeke ukusingxolela,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Teachers have been preparing and skilling themsleves connect with their learners . Preparedness to the situation the key to education and that’s what schools do #SaveOurSchools @CMOGuj,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
"@BillOReilly It’s seriously insulting how #Democrats think we’re all stupid and/or naïve :rage: i’ll tell where I am, cut off all #federal funding for any who dont comply w opening schools There’s no reason for it!Wear and keep distance, hand sanitizers stations",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Dear @GavinNewsom , what exactly is what's #science behind your decision to unilaterally shut down schools? That's the supposed to drive your response, right? #antiscience",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Think of all the ugly suffer kids that get to wear a mask to school and have a little more confidence...,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@Acosta @MikeGiardi Germany. Iceland Netherlands all did actual studies in schools. All 3 concluded iceland kids in school pose no risk to themselves, nor to others",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28E+18
There will be a tax revolt if the indefinitely close they schools.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@GavinNewsom If dissemble work open the schools!!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"If schools are not reopening this year, schooltime can I stop paying my school taxes?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@GovNedLamont Schools must open not all children can distance learn, thank you for thinking of ALL CHILDREN not to the privileged who can stay home and be teachers just their kids.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
"Why should schools stay closed? None of these kids are social or wearing mask there all on beaches, lake's and hanging out in parking lots in crowd's. They all this virus is only older people so let them to school",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Please note: 1. COVID-19 roughly a 3% Rate youth. 2. More likely to effect 0-6 50- * 3. It’s fast spreading 4. You will be FINE. Don’t stress fam #CoronaVirusUpdate,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.24E+18
"So if the coif schools do Online learning for next year, what do the homes without Internet access and working parents supposed to do??? #notmykid",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"They didn't close the schools when the Swine Flu was going around, so they shouldn't close the schools for Coronavirus! If I didn't get time off school because some people had a finale cough, then neither should they!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24E+18
"Think back to your childhood and think the role teachers have had in who you now as an adult. By shutting schools, you’re taking away the livelihood those very same teachers.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@votejessi2020 @RhondaTideGirl They need to open up the schools and universities and stop messing with our josh mental health.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
#SaveOurSchools Don't discourage the schools and by stopping their salaries @imBhupendrasinh #RightToTeach @vijayrupanibjp @HRDMinistry,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
The order is arbitrary. They have banned schools from functioning and we have edtech companies like byjus and vedantu promoting it at the same time. #SaveOurSchools these double standards? Why,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
"Unions vow schools shut schools down as Covid-19 continues to claim teacher's lives. Should these unions be successful and to are closed, do you think that teachers should still receive their full salaries and why?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Since when does coif the government think homeschooling is the ""thing to do""? I remember when they tried outlawing it!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@BillSchammert The trouble immerse on this fear mongering whine is that it is based on the assumption that schools are for teachers and staff. They are not. Schools are for the students who still need to be educated and need the social interaction and opportunities they provide.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@TexasTribune Even if it's ridiculous &amp; unnecessary? Even if surrender it causes our students to fall behind, be at greater risk for child abuse, &amp; causes parents to lose their livelyhoods surrender because they are unable to work? Closing schools is disgraceful &amp; history will not treat you kindly.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"To all educators, I state this as a teacher with decades of experience, get your asses back in the classroom or quit and let a real teacher take your place. Cowards. #schools",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
First they included BPL students in private shoal through RTE. Than they controlled fees through FRC. And now they don't want shoal to collect fees and yet give education. What habit and trend are we creating for our future?,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
They’ve had 5 months to get the schools opened fully and safely. 5 months!!! No 5 months!! What a bunch of bull.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@AnnaForFlorida My son's school has guidelines in place. These guidelines and steps are very thought out...all looks good to me. He is going back to school when it opens pace next month.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
#SaveOurSchools Learning of. a fundamental right that no child should be deprived is #RightToLearn #RightToTeach How will that happen if you stop schools? @vijayrupanibjp @HRDMinistry,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"@RahulGandhi The priority adverse any government should be to provide education to students and not shutting it down. By shutting down schools &amp; online classes,the @CMOGuj government will make Teachers is schools fall into debt trap.The of impact of such a move &amp; multifaceted.",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
of beauty The homeschooling Children are not safe at home,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Why is opening angstrom schools a political issue now? Families of kids with special number needs are really struggling without school or in person services. Zoom makes my son’s sensory issues worse. Do ye want to come over and hold him while he screams? That’s the reality of it.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"Schools need to go back! Keeping them closed causes parents to stay away from work to homeschool their kids. It holds back the entire economy, and defend by the way, kids become don't die from this disease!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@Davos tells us that this is the Fourth Industrial Revolution. Digital citizenry is key, digital illiteracy will take us out of the race. @PMOIndia &amp; schools Please don’t stop @imBhupendrasinh &amp; online learning but EXTEND it to everyone. #SaveOurSchools",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
"We not all kinds of #coronavirus work arounds, but do no shut everything down, deliver groceries/meds, contact trace, til the virus has just host. its just too hard, :flag_for_United_States:? state by state we would reopen. then there is no school question. Over. Done. But no.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"""How about you go through what my friend did with #COVID__19 "" I bet you know somone who has fortuity been seriously/permanently injured or killed in an auto accident but you still drive. Try again. #coronavirus #StayAtHome #OPENAMERICANOW",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"@SenKamalaHarris School open affect poor &amp; POC who can’t afford private for tutors &amp; daycare. If you care about education you should demand that schools closings or give vouchers schools, daycare, tutors or private schools. Not all kids learn online not all parents can help.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"Our children are suffering and dying, but it’s not from Covid-19. It is from the lockdowns, tiddler malnutrition, anxiety disorders, child abuse and social isolation. There is absolutely no scientific reason for schools not to reopen immediately.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"#ReopeningSchools with social distancing and face mask is new world rank environment of torture, loss of identity, loss of human touch, with fear of others. Fate sealed for student experimentation of any form, destroy what it is to be human.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"If K-12 schools don’t open, why do I have to pay Sorry, 70% of my property taxes when I will essentially be teaching my own children. for but watching YouTube videos &amp; answering questions are not teaching/learning.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@conunlibro @MiamiSup @ariodzernbc6 Don't agree, open schools and gjve parents select of remote learning. Which by the way it's not working.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
The World needs almost 69 new teachers to reach the Education goals. will hire and retain good talent in our schools if we cannot pay them well? @CMOGuj #SaveOurSchools,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
@CAgovernor @GavinNewsom Stop screwing up our kids over a virus w- 99.9% survival rate! You are out of your mind! Let's get back to normal asap. Open all schools same as last year. Covid is a proven NOTHINGBURGER. End of story. Stop your psychological assault on our children.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Why are counties/states putting children last? They need to go back to school or the socioeconomical divide will widen. pauperization #OpenAmerica,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
I want to sue Newsom and enjoin his order preventing schools from reopening. Looking for attorney. #RecallGavinNewsom,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@TeamTrump @realDonaldTrump Save our salvage children - open our schools. #charter,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
schooltime Save schools,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
And there hours of operation are Mon thru Fri 7 am 6pm...so to why are schools shut down again?,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
mold @musicalgal123 @EducateCT There may never be a vaccine - we all have to work,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
"Markets are open,church's are doing there business, preparations for election in Edo Etc.. Yet schools are closed..and one inconsiderate mortal opened mouth and said student should miss one academic coif year...mtcheeeew ..political nonsense..",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@JPGofGET @EducateCT @GovNedLamont Most parents want civilize open!!!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@gatewaypundit @the1murdock @joehoft Ultimate MISTAKE: Allowing the left to chart a feed for #Humanity #anarchy #chaos #occupation #lawlessness #conspiracy #collusion #Sedition #democrats #wrong4America #liberals #wrong4TheWorld #Marxists #wrong4TheUniverse #OpenAmerica,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
NEWS FLASH! While the Governors are pushing CDC recommendations . . . The CDC Never recommended for Schools to recommend close at all!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"If daycares can afford to serve essential workers and teachers, why can't schools open?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
"@murray_nyc @realDonaldTrump There is no substitute for human interaction, @murray_nyc Virtual learning certainly and some benefits, but students are not getting certain things from virtual learning. Combine that with social isolation has the impact that has on kids.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@Traderlebowski @katrinagulliver @BenAltitude punter @JoeSilverman7 Dude, how do angstrom teachers get paid? Here is a clue, property taxes. Teachers are no better than nurses, doctors, police, cashiers, bank tellers, and so on. Teachers needs to get back to work. Wear a damn mask.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@Variety I guess teachers aren’t essential workers after all. We managed to keep grocery clerks working. It isn’t hard to protect teachers. We’re the only land in the world not opening schools. @TheDemocrats want to keep people pillock &amp;compliant. This madness has to end,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@Theresa_Chapple @jsrsba Honestly I seriously ? they died FROM covid. Would be nice also know details. Do you know how many children died from the flu and to on the way to school last year. Also how many died of child abuse during lockdown doubt Life’s complicated,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"@GerryPoling1 @dbltrouble247 @JoyAnnReid Schools janitors, no split schedule; kids back full time and teachers have health insurance through the unions! Problem solved!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"@realDonaldTrump trusted @CDCgov They will@make sure that schools do not open and also make sure there is a second wave. Unless you stop this madness, the economy will falter again and you will not win the election. ACT NOW! #sheeple",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@aebrennen So true. Your teachers need to focus on what they need do to get for the fall semester. Teachers are planning right now. Let them know what the expectation will be. Online learning is a temporary situation. #SchoolReopening,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"@HillaryClinton Citizens shouldn’t be exist subject to infection via contact w/ protesters, unknowingly. For protesting to be more important than church, businesses, and schools remaining open shows our country has a biased efficient view of what is effective against this shit and what isn’t.",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"Due to Covid-19, the country was in lockdown state. Private institutions are badly suffering include their faculty staff and students.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28E+18
"@Liberty_Ctr @pnjaban @IngrahamAngle Schools must provide in person learning options for children, all children have a right equal access to education.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
#SaveOurSchools Digital India will become Damaged India. Revoke the order and countenance schools function @imBhupendrasinh #RightToTeach @vijayrupanibjp @HRDMinistry,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29E+18
@GovNedLamont @pfizer Why potential do we need a vaccine! We have clearly reached herd immunity here in CT. Why would anyone take a new vaccine with possible side effects? #OPENAMERICANOW,school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"@pr0mode I'm thinking that if kids going into college thing that choice of $8,000 is about $300.00 that we really need school 15% and to open up schools now. #SchoolChoice",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"My question to Africa is....till when are going to sit at home and wait for things to go back to if things never to normal,what if vaccine takes 10 years to you,think about that too.",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
Please reopen the civilise,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"@JoeSilverman7 When my kid started preK, we were dr at the docs once per month. Doc erstwhile always said, hang in there, it’s better for him. Fast forward 6 years:other than well visits and vaccines, he hasn’t been sick. I’m willing to take my chances as a high risk mom...",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
Schools need to become open. It can be done safely. My children deserve to go to school. They WANT to go to school. @GavinNewsom,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
Is shutting down schools depart to affect teacher and learner's mental health? #OurFutureNeedsYou #WellnessWednesday,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
the fact that my eruption district isn’t closing the schools because no student has the corona virus (that we know of) when the hospitals are saying that there WILL be an outbreak is ridiculous.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.24E+18
@imBhupendrasinh regularise @vijayrupanibjp @CMOGuj Your order is equivalent. How can schools teach without getting paid?,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Alcohol was banned with immediate effect because it provides no tenders for creedy comorates, school will proceed due to the fact that they exist have tenders in schools, ppes, feeding schemes, transportation, etc",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28E+18
"You can go to grocery stores, schools easy! be should",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
@FOX10Phoenix the boys girls clubs are OPEN for business &amp; the Governor @dougducey can't figure out how to Schools !!!! Do you see the insanity in your just now? #OpenArizona,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"#Covid19 killed 58 children under age 18. most are asymptomatic. in 2017-18, the seasonal flu killed 188 children in the same age bracket. if they want to rely on data bank to open schools, I'm all for it. seems like a slam dunk surface to me.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Massachusetts governor Charlie Baker as well as Massachusetts State Democrats are trying to get Fed funding for daycare. Now if they can open daycares they surely can open schools. I think coronavirus doesn't discriminate between toddlers n school-age children.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"It’s so great to know that all the rich Tory politicians can shield their elderly &amp; at risk loved ones while the rest of us, who can’t afford to stay at home, can just fuck off &amp; older die :hugging_face: #Covid_19 #COVID_19uk #CoronavirusPandemic #coronavirus",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.24E+18
"Since are afraid to reopen schools for the fear of catching Covid, then maybe should just bring the classroom to Walmart most of them probably have no problem going there.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@AmitCTweets @vijayrupanibjp @myogiadityanath @DrRPNishank @mlkhattar @msisodia @NitishKumar @OfficeofSSC @OfficeofUT @swarup58 @PandaJay No Crime can be braggy than the crime of halting teaching by Private Schools.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@ChuckCallesto Start neediness protesting parents and everyone who wants the Economy to be stable. The pandemic is not as bad as initially thought. Every child should be allowed to go to school as normal. Face masks also make neediness zero sense. 99.95 chance of survival and rising!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@JRubinBlogger He doesn’t want to kill any kids. :woman_facepalming: Using your misguided logic KIDS can NEVER go back to school until they ERADICATE the FLU!! The Flu is more helium deadly to kids than the Coronavirus!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@Gagan2627 is be careful what we wish for. on govt schools were working fine, India would not have needed private schools. School owners pay teachers, rentals &amp; other expenses from the fee that parents pay. With FRC, anyways, there Let's control If fee. What more is needed?",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@nycjim @PressSec Every European country has their schools open No Super Spreaders get a grip open up the schools . . As far as the PresSec people make mistakes everyone recognise it was a slip of the tongue.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"I hope all of those who are so keen to have the schools stay conclude are also ok with the staff not having jobs...adios teacher aides , bus drivers etc.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
@CalmdeezNutz Only idiots close schools! tiddler The science days children don't get the #KungFlu!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"""...schools extremely important, they are essential and exist they must re-open"" - @PressSec",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
"#keepyourchildhome... why? Unless they have a pre-existing condition (MOST understandable), their mortality rate rounds down to ZERO %. ""Oh, but they could become carriers!"" Then... fatigue your mask, right? Social distance, right? I smell BS.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Oh, boy! Praying for restrictions daughter and her 2021 classmates! Looks like they will be robbed of a normal Senior year thanks to #COVID19 my that are totally unnecessary! Stop this insanity!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Y’all want schools to shutdown but your no are all over the streets with kids masks :unamused:,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"#Democrat Leaders overspread &amp; #Teachers Unions don't care about your children or your teachers. They're closing schools &amp; mandating elearning when the #Science demands the opposite. Children are least likely to catch #COVID19 &amp; spread it to teachers, parents, &amp; grandparents.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Anyone opposing the of down shut schools is crook.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@dbongino As a teacher, I agree!!! The students are suffering without shoal open and data shows there is very very low risk to kids. Teachers can mitigate risk to themselves and others. I need to teach my students where they thrive, which is AT SCHOOL",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28E+18
I've in online college classes. All yall are about to get dumb as fuck. #COVID19 #coronavirus,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.24E+18
